,links
3181,https://www2.reservebar.com/products/the-glen-grant-15-year-old-scotch-whisky/GROUPING-644755.html
3182,https://www2.reservebar.com/products/chase-smoked-vodka/GROUPING-669577.html
3183,https://www2.reservebar.com/products/boulard-vsop/GROUPING-70520.html
3184,https://www2.reservebar.com/products/elit%E2%84%A2-pristine-water-series%3A-andean-edition/GROUPING-1833004.html
3185,https://www2.reservebar.com/products/brugal-xv/GROUPING-92675.html
3186,https://www2.reservebar.com/products/ole-smoky%C2%AE-salty-watermelon-whiskey/GROUPING-887994.html
3187,https://www2.reservebar.com/products/old-forester-100-proof-kentucky-straight-bourbon-whisky/GROUPING-61283.html
3188,https://www2.reservebar.com/products/heaven%27s-door-straight-bourbon-whiskey/GROUPING-910032.html
3189,https://www2.reservebar.com/products/maker%27s-46-bourbon-whisky-with-4-markham-marquis-by-waterford-double-old-fashioned-glasses/GROUPING-BUNDLE-100000425.html
3190,https://www2.reservebar.com/products/dixie-vodka-cocktails-tony%27s-tea/GROUPING-1814361.html
3191,https://www2.reservebar.com/products/jesse-james-honey-whiskey/GROUPING-63868.html
3192,https://www2.reservebar.com/products/cognac-1811-roi-de-rome/GROUPING-1789955.html
3193,https://www2.reservebar.com/products/the-wiseman-kentucky-owl-straight-rye-whiskey/GROUPING-1829724.html
3194,https://www2.reservebar.com/products/howie%27s-spiked-alc-a-chino-original-latte/GROUPING-1839231.html
3195,https://www2.reservebar.com/products/mart%C3%AD-aut%C3%A9ntico-plata/GROUPING-995901.html
3196,https://www2.reservebar.com/products/heaven%27s-door-double-barrel-whiskey-with-branded-whiskey-stones/GROUPING-BUNDLE-100000283.html
3197,https://www2.reservebar.com/products/jcb-caviar-vodka/GROUPING-922338.html
3198,https://www2.reservebar.com/products/licor-43/GROUPING-919171.html
3199,https://www2.reservebar.com/products/black-owned-vodka-discovery-collection/GROUPING-BUNDLE-100000386.html
3200,https://www2.reservebar.com/products/clyde-may%27s-straight-rye-whiskey/GROUPING-991452.html
3201,https://www2.reservebar.com/products/hardy-rosebud-reserve-cognac/GROUPING-539311.html
3202,https://www2.reservebar.com/products/speyburn-10-year-old/GROUPING-64442.html
3203,https://www2.reservebar.com/products/j%C3%A4germeister-manifest/GROUPING-988484.html
3204,https://www2.reservebar.com/products/fever-tree-club-soda/GROUPING-54371.html
3205,https://www2.reservebar.com/products/the-countess-waleweska-vodka/GROUPING-953777.html
3206,https://www2.reservebar.com/products/twenty-grand-gold-vodka-infused-with-cognac/GROUPING-536804.html
3207,https://www2.reservebar.com/products/death%E2%80%99s-door-vodka/GROUPING-53404.html
3208,https://www2.reservebar.com/products/our%2Fnew-york-vodka/GROUPING-978923.html
3209,https://www2.reservebar.com/products/highland-park-valknut/GROUPING-992509.html
3210,https://www2.reservebar.com/products/ole-smoky%C2%AE-tennessee-mud-cream-liqueur/GROUPING-742884.html
3211,https://www2.reservebar.com/products/american-anthem/GROUPING-867927.html
3212,https://www2.reservebar.com/products/cognac-1804-pinet-castillon-%26-co/GROUPING-1790008.html
3213,https://www2.reservebar.com/products/hennessy-x.o-2022-lunar-new-year-deluxe-limited-edition-gift-box-by-zhang-enli/GROUPING-1792413.html
3214,https://www2.reservebar.com/products/nutrl-watermelon-vodka-seltzer/GROUPING-BUNDLE-100000451.html
3215,https://www2.reservebar.com/products/michter%27s-us*1-kentucky-straight-bourbon/GROUPING-827558.html
3216,https://www2.reservebar.com/products/jameson-3-bottle-collection/GROUPING-BUNDLE-100000326.html
3217,https://www2.reservebar.com/products/jura-seven-wood/GROUPING-842625.html
3218,https://www2.reservebar.com/products/malecon-reserva-imperial-rum-18-year/GROUPING-539484.html
3219,https://www2.reservebar.com/products/fever-tree-mediterranean-tonic/GROUPING-70043.html
3220,https://www2.reservebar.com/products/nikka-yoichi-single-malt/GROUPING-623888.html
3221,https://www2.reservebar.com/products/tanduay-asian-rum---silver/GROUPING-57955.html
3222,https://www2.reservebar.com/products/santi-ventale-valpolicella-superiore-doc/GROUPING-1772240.html
3223,https://www2.reservebar.com/products/accademia-orange/GROUPING-1772230.html
3224,https://www2.reservebar.com/products/sandeman-40-year-tawny/GROUPING-45645.html
3225,https://www2.reservebar.com/products/louis-m.-martini-alexander-valley-cabernet-sauvignon/GROUPING-485003.html
3226,https://www2.reservebar.com/products/ch%C3%A2teau-m-de-minuty-ros%C3%A9/GROUPING-45186.html
3227,https://www2.reservebar.com/products/noilly-prat-ambre/GROUPING-460588.html
3228,https://www2.reservebar.com/products/noilly-prat-extra-dry-vermouth/GROUPING-50244.html
3229,https://www2.reservebar.com/products/armand-de-brignac-demi-sec/GROUPING-1672108.html
3230,https://www2.reservebar.com/products/ondule-2013-%26-esme-2014-napa-gift-box/GROUPING-BUNDLE-100000461.html
3231,https://www2.reservebar.com/products/cakebread-cabernet-sauvignon-and-chardonnay/GROUPING-BUNDLE-100000116.html
3232,https://www2.reservebar.com/products/ruinart-blanc-de-blancs/GROUPING-40275.html
3233,https://www2.reservebar.com/products/newton-claret/GROUPING-87649.html
3234,https://www2.reservebar.com/products/lo-fi-aperitifs-dry-vermouth/GROUPING-1208134.html
3235,https://www2.reservebar.com/products/hotel-starlino-vermouth-rosso/GROUPING-1628268.html
3236,https://www2.reservebar.com/products/la-marca-prosecco-sparkling-wine/GROUPING-35513.html
3237,https://www2.reservebar.com/products/spring-valley-uriah-walla-walla/GROUPING-175710.html
3238,https://www2.reservebar.com/products/castiglion-del-bosco-toscana-chardonnay/GROUPING-1771449.html
3239,https://www2.reservebar.com/products/marchesi-di-barolo-tradizione-docg/GROUPING-1771501.html
3240,https://www2.reservebar.com/products/luigi-bosca-de-sangre-cabernet-sauvignon/GROUPING-1771314.html
3241,https://www2.reservebar.com/products/mo%C3%ABt-%26-chandon-imp%C3%A9rial-brut-with-%22happy-holidays%22-gift-box/GROUPING-1771441.html
3242,https://www2.reservebar.com/products/perrier-jou%C3%ABt-blanc-de-blancs-non-vintage/GROUPING-1771591.html
3243,https://www2.reservebar.com/products/della-vite-superiore-docg-%26-olio-di-casa-extra-virgin-olive-oil/GROUPING-BUNDLE-100000209.html
3244,https://www2.reservebar.com/products/j.-lohr-cuvee-pom/GROUPING-1001447.html
3245,https://www2.reservebar.com/products/mont-redon-c%C3%B4tes-du-rh%C3%B4ne/GROUPING-109807.html
3246,https://www2.reservebar.com/products/paul-jaboulet-hermitage-la-chapelle/GROUPING-109102.html
3247,https://www2.reservebar.com/products/garrus-ros%C3%A9/GROUPING-111935.html
3248,https://www2.reservebar.com/products/ruffino-prosecco/GROUPING-36884.html
3249,https://www2.reservebar.com/products/ch%C3%A2teau-mont-redon-ch%C3%A2teauneuf-du-pape/GROUPING-183499.html
3250,https://www2.reservebar.com/products/department-fragile-rose/GROUPING-1771818.html
3251,https://www2.reservebar.com/products/spring-valley-syrah-nina-lee-2010/GROUPING-400104.html
3252,https://www2.reservebar.com/products/kenwood-vineyards-sonoma-pinot-noir/GROUPING-124642.html
3253,https://www2.reservebar.com/products/casa-ferreirinha-quinta-da-leda-douro-doc/GROUPING-1771634.html
3254,https://www2.reservebar.com/products/martini-%26-rossi-extra-dry-vermouth/GROUPING-40565.html
3255,https://www2.reservebar.com/products/sun-goddess-pinot-grigio-ramato/GROUPING-1472092.html
3256,https://www2.reservebar.com/products/psagot-edom/GROUPING-197090.html
3257,https://www2.reservebar.com/products/aperol-spritz-and-cinzano-sparkling-wine-prosecco/GROUPING-1531999.html
3258,https://www2.reservebar.com/products/la-marca-prosecco-ros%C3%A9/GROUPING-1562185.html
3259,https://www2.reservebar.com/products/tenet-wines-the-convert-red-blend-columbia-valley-washington/GROUPING-1534629.html
3260,https://www2.reservebar.com/products/rapitala-conte-hugues-chardonnay-terre-siciliane/GROUPING-1772183.html
3261,https://www2.reservebar.com/products/skinnygirl-cabernet-sauvignon/GROUPING-151076.html
3262,https://www2.reservebar.com/products/sandeman-quinta-do-seixo-vintage-port-2019/GROUPING-1439205.html
3263,https://www2.reservebar.com/products/shafer-td-9-red-blend/GROUPING-1434540.html
3264,https://www2.reservebar.com/products/mo%C3%ABt-%26-chandon-imp%C3%A9rial-brut-with-%22cheers%22-gift-box/GROUPING-1772220.html
3265,https://www2.reservebar.com/products/vourvoukeli-limnio-red/GROUPING-1772399.html
3266,https://www2.reservebar.com/products/olivier-leflaive-bourgogne-rouge-cuvee-margot/GROUPING-1411368.html
3267,https://www2.reservebar.com/products/the-prisoner-unshackled-red-blend/GROUPING-1375699.html
3268,https://www2.reservebar.com/products/castello-banfi-brunello-di-montalcino/GROUPING-69432.html
3269,https://www2.reservebar.com/products/kenwood-six-ridges-alexander-valley-cabernet-sauvignon/GROUPING-182048.html
3270,https://www2.reservebar.com/products/luigi-bosca-icono/GROUPING-1772392.html
3271,https://www2.reservebar.com/products/telmont-blanc-de-blancs-vinoth%C3%A8que-2006/GROUPING-1772333.html
3272,https://www2.reservebar.com/products/argiano-brunello-di-montalcino-docg/GROUPING-1772258.html
3273,https://www2.reservebar.com/products/gusbourne-blanc-de-blancs/GROUPING-1575118.html
3274,https://www2.reservebar.com/products/g.h.mumm-grand-cordon-ros%C3%A9/GROUPING-1019780.html
3275,https://www2.reservebar.com/products/madeira-1779-welsh-brothers-verdelho/GROUPING-1790582.html
3276,https://www2.reservebar.com/products/quinta-cova-da-raposa-alvarinho-portugal/GROUPING-1832986.html
3277,https://www2.reservebar.com/products/j.-lohr-hilltop-cabernet-sauvignon/GROUPING-179403.html
3278,https://www2.reservebar.com/products/allegrini-la-grola-veneto-igt/GROUPING-1772273.html
3279,https://www2.reservebar.com/products/mo%C3%ABt-%26-chandon-nectar-imp%C3%A9rial-ros%C3%A9-limited-edition-x-yoon-ahn/GROUPING-1772329.html
3280,https://www2.reservebar.com/products/adobe-road-the-24-red-blend/GROUPING-1851080.html
3281,https://www2.reservebar.com/products/madeira-1792-blandys-bual/GROUPING-1790303.html
3282,https://www2.reservebar.com/products/madeira-1789-verdelho/GROUPING-1790508.html
3283,https://www2.reservebar.com/products/mo%C3%ABt-%26-chandon-nectar-imp%C3%A9rial-ros%C3%A9/GROUPING-36101.html
3284,https://www2.reservebar.com/products/mo%C3%ABt-%26-chandon-grand-vintage-ros%C3%A9-2008/GROUPING-473376.html
3285,https://www2.reservebar.com/products/moet-%26-chandon-imperial-champagne-diamond-gold-suit/GROUPING-86773.html
3286,https://www2.reservebar.com/products/castello-banfi-san-angelo-pinot-grigio-%26-banfi-chianti-classico-riserva-bundle/GROUPING-BUNDLE-100000053.html
3287,https://www2.reservebar.com/products/chateau-d%27esclans-les-clans-with-l%27atelier-du-vin-fresh-baladeur-noir/GROUPING-BUNDLE-100000126.html
3288,https://www2.reservebar.com/products/banfi-rosa-regale-sparkling-white-%26-banfi-rosa-regale-sparkling-red/GROUPING-BUNDLE-100000548.html
3289,https://www2.reservebar.com/products/charles-woodson%27s-intercept-wines-2-bottle-bundle/GROUPING-BUNDLE-100000124.html
3290,https://www2.reservebar.com/products/whispering-angel/GROUPING-BUNDLE-100000649.html
3291,https://www2.reservebar.com/products/double-diamond-cabernet-sauvignon/GROUPING-988018.html
3292,https://www2.reservebar.com/products/lo-fi-aperitifs-sweet-vermouth/GROUPING-926172.html
3293,https://www2.reservebar.com/products/anything-but-chardonnay-gift-set/GROUPING-BUNDLE-100000332.html
3294,https://www2.reservebar.com/products/orin-swift-8-years-in-the-desert-red/GROUPING-997114.html
3295,https://www2.reservebar.com/products/mouton-cadet-reserve-rouge/GROUPING-BUNDLE-100000433.html
3296,https://www2.reservebar.com/products/marchesi-di-barolo-sarmassa/GROUPING-667575.html
3297,https://www2.reservebar.com/products/luigi-bosca-de-sangre-120-year-anniversary-bundle/GROUPING-BUNDLE-100000400.html
3298,https://www2.reservebar.com/products/orin-swift-machete/GROUPING-98616.html
3299,https://www2.reservebar.com/products/santi-ventale-valpolicella-superiore/GROUPING-978820.html
3300,https://www2.reservebar.com/products/rodney-strong-cabernet-reserve/GROUPING-179011.html
3301,https://www2.reservebar.com/products/arcanum-toscana-rosso/GROUPING-715060.html
3302,https://www2.reservebar.com/products/jacob%27s-creek-moscato/GROUPING-59420.html
3303,https://www2.reservebar.com/products/louis-m.-martini-sonoma-cabernet-sauvignon/GROUPING-69458.html
3304,https://www2.reservebar.com/products/la-celia-and-cabo-de-hornos-collection/GROUPING-1772103.html
3305,https://www2.reservebar.com/products/jermann-red-angel-in-the-moonlight-pinot-nero/GROUPING-1771918.html
3306,https://www2.reservebar.com/products/skinnygirl-pinot-grigio/GROUPING-80589.html
3307,https://www2.reservebar.com/products/famille-hugel-riesling/GROUPING-84380.html
3308,https://www2.reservebar.com/products/perrier-jouet-belle-epoque-vintage-with-waterford-lismore-diamond-toasting-flute-pair/GROUPING-1771942.html
3309,https://www2.reservebar.com/products/el-esteco-chanar-punco/GROUPING-1772033.html
3310,https://www2.reservebar.com/products/secret-indulgence-tarot-cabernet-sauvignon/GROUPING-765013.html
3311,https://www2.reservebar.com/products/pahlmeyer-chardonnay-napa/GROUPING-77248.html
3312,https://www2.reservebar.com/products/barkan-classic-merlot/GROUPING-72776.html
3313,https://www2.reservebar.com/products/mo%C3%ABt-%26-chandon-imp%C3%A9rial-brut-with-%22thank-you%22-gift-box/GROUPING-1772327.html
3314,https://www2.reservebar.com/products/cakebread-sauvignon-blanc/GROUPING-46209.html
3315,https://www2.reservebar.com/products/louis-latour-pouilly-fuiss%C3%A9/GROUPING-50463.html
3316,https://www2.reservebar.com/products/patz-%26-hall-hyde-vineyard-chardonnay/GROUPING-45230.html
3317,https://www2.reservebar.com/products/pascal-jolivet-attitude-rose/GROUPING-1235900.html
3318,https://www2.reservebar.com/products/luc-belaire-bleu/GROUPING-1694195.html
3319,https://www2.reservebar.com/products/la-jota-howell-mountain-cabernet-sauvignon/GROUPING-164759.html
3320,https://www2.reservebar.com/products/gerard-bertrand-clos-du-temple/GROUPING-1313738.html
3321,https://www2.reservebar.com/products/penfolds-max%27s-cabernet-sauvignon/GROUPING-1172067.html
3322,https://www2.reservebar.com/products/terrazas-de-los-andes-malbec-reserva/GROUPING-35354.html
3323,https://www2.reservebar.com/products/confession-red/GROUPING-1278716.html
3324,https://www2.reservebar.com/products/louis-m.-martini-napa-valley-cabernet-sauvignon/GROUPING-50032.html
3325,https://www2.reservebar.com/products/jayson-by-pahlmeyer-napa-valley-sauvignon-blanc/GROUPING-1772212.html
3326,https://www2.reservebar.com/products/skinnygirl-california-red-wine/GROUPING-176736.html
3327,https://www2.reservebar.com/products/telmont-r%C3%A9serve-brut/GROUPING-1768815.html
3328,https://www2.reservebar.com/products/lallier-serie-r---r.016/GROUPING-1712595.html
3329,https://www2.reservebar.com/products/chateau-climens-cypres-de-barsac/GROUPING-1771442.html
3330,https://www2.reservebar.com/products/accademia-white/GROUPING-1771457.html
3331,https://www2.reservebar.com/products/chateau-guadet-st-emilion-grand-cru/GROUPING-1771343.html
3332,https://www2.reservebar.com/products/laurent-perrier-grand-si%C3%A8cle-iteration-n%C2%B0-24/GROUPING-1771332.html
3333,https://www2.reservebar.com/products/chateau-minuty-prestige/GROUPING-1771567.html
3334,https://www2.reservebar.com/products/lungarotti-montefalco-sagrantino-docg/GROUPING-1771589.html
3335,https://www2.reservebar.com/products/susana-balbo-signature-late-harvest-malbec/GROUPING-1771532.html
3336,https://www2.reservebar.com/products/champagne-delamotte%2C-brut-blanc-de-blancs-nv/GROUPING-94551.html
3337,https://www2.reservebar.com/products/secret-indulgence-evoluna-chardonnay---sonoma-coast/GROUPING-1771465.html
3338,https://www2.reservebar.com/products/weingut-egon-muller-scharzhofberger-kabinett-riesling/GROUPING-1771309.html
3339,https://www2.reservebar.com/products/penner-ash-wine-cellars-estate-vineyard-pinot-noir/GROUPING-1771416.html
3340,https://www2.reservebar.com/products/della-vite-treviso-doc/GROUPING-1771523.html
3341,https://www2.reservebar.com/products/dom-p%C3%A9rignon-ros%C3%A9-2006-lady-gaga-limited-edition/GROUPING-1771350.html
3342,https://www2.reservebar.com/products/edelheiss-fortified-red-wine/GROUPING-1772206.html
3343,https://www2.reservebar.com/products/j.-hofstatter-meczan-pinot-nero/GROUPING-1143325.html
